3/10,Ms 328 Manhattan Middle School For Scientific Inqu,"401 West 164th Street, New York, NY, 10032","Public district, 6-8",223
3/10,Washington Heights Expeditionary Learning School,"511 West 182nd Street, New York, NY, 10033","Public district, PK-3, 6-12",820
3/10,School For Global Leaders,"145 Stanton Street, New York, NY, 10002","Public district, 6-8",259
3/10,Business Of Sports School,"439 West 49th Street, New York, NY, 10019","Public district, 9-12",432
3/10,High School For Language And Diplomacy,"40 Irving Place, New York, NY, 10003","Public district, 9-12",328
3/10,Global Technology Preparatory,"160 East 120th Street, New York, NY, 10035","Public district, 6-8",126
3/10,Academy of Innovative Technology,"999 Jamaica Avenue, New York, NY, 11208","Public district, 9-12",401
3/10,Cypress Hills Collegiate Preparatory School,"999 Jamaica Avenue, New York, NY, 11208","Public district, 9-12",246
3/10,Murray Hill Academy,"111 East 33rd Street, New York, NY, 10016","Public district, 9-12",317
3/10,Broome Street Academy Charter High School,"121 6th Avenue, New York, NY, 10013","Public charter, 9-12",333
3/10,The New Visions Charter High School For The Humani,"99 Terrace View Avenue, New York, NY, 10463","Public charter, 9-12",543
3/10,New Visions Charter High School For Advanced Math,"99 Terrace View Avenue, New York, NY, 10463","Public charter, 9-12",501
3/10,Manhattan Charter School II,"220 Henry Street, New York, NY, 10002","Public charter, K-5",240
3/10,Dos Puentes Elementary School,"185 Wadsworth Avenue, New York, NY, 10033","Public district, K-4",350
3/10,Urban Assembly-Emergency Management,"411 Pearl Street, New York, NY, 10038","Public district, 9-12",279
3/10,Urban Assembly Maker Academy,"411 Pearl Street, New York, NY, 10038","Public district, 9-12",389
3/10,INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TECHNOLOGIES,"650 Academy Street, New York, NY, 10034","Public district, 9-12",371
3/10,School In The Square Public Charter School,"120 Wadsworth Avenue, New York, NY, 10033","Public charter, 6-7",204
2/10,Landmark High School,"351 West 18th Street, New York, NY, 10011","Public district, 9-12",349
2/10,Wadleigh Secondary School for the Performing and Visual Arts,"215 West 114th Street, New York, NY, 10026","Public district, 6-12",273
2/10,Leadership And Public Service High School,"90 Trinity Place, New York, NY, 10006","Public district, 9-12",694
2/10,Gregorio Luperon High School for Science and Mathematics,"501 West 165th Street, New York, NY, 10032","Public district, 9-12",501
2/10,Jacqueline Kennedy-Onassis High School,"120 West 46th Street, New York, NY, 10036","Public district, 9-12",564
