6/10,Bronx Charter School For Children,"388 Willis Avenue, Bronx, NY, 10454","Public charter, K-5",425
6/10,Satellite West Middle School,"19 Dock Street, Brooklyn, NY, 11201","Public district, 6-8",200
6/10,Conselyea Preparatory School,"208 North 5th Street, Brooklyn, NY, 11211","Public district, 6-8",503
6/10,Williamsburg Collegiate Charter School,"157 Wilson Street, Brooklyn, NY, 11211","Public charter, 5-8",330
6/10,Brooklyn Excelsior Charter School,"856 Quincy Street, Brooklyn, NY, 11221","Public charter, K-8",710
6/10,Achievement First Crown Heights Charter School,"790 East New York Avenue, Brooklyn, NY, 11203","Public charter, K-12","1,052"
6/10,KIPP AMP Charter School,"1224 Park Place, Brooklyn, NY, 11213","Public charter, K-12",903
6/10,Ps 254,"84-40 101st Street, Queens, NY, 11418","Public district, PK-5",647
6/10,Canisteo Greenwood High School,"84 Greenwood Street, Canisteo, NY, 14823","Public district, 7-12",381
6/10,Samoset Middle School,"51 School Street, Lake Ronkonkoma, NY, 11779","Public district, 6-8",970
6/10,East Moriches Elementary School,"523 Montauk Highway, East Moriches, NY, 11940","Public district, K-4",377
6/10,Eastport South Manor Junior Senior High School,"543 Moriches-Middle Island Road, Manorville, NY, 11949","Public district, 7-12","1,819"
6/10,Eastport Elementary School,"390 Montauk Highway, Eastport, NY, 11941","Public district, 3-6",485
6/10,Elmwood Village Charter School,"40 Days Park, Buffalo, NY, 14201","Public charter, K-8",421
6/10,International Leadership Charter School,"3030 Riverdale Avenue, Bronx, NY 10463, Bronx, NY, 10463","Public charter, 9-12",400
6/10,Community Roots Charter School,"51 Saint Edwards Street, Brooklyn, NY, 11205","Public charter, K-8",475
6/10,Achievement First Endeavor Charter School,"510 Waverly Avenue, Brooklyn, NY, 11238","Public charter, K-12","1,033"
6/10,World Journalism Preparatory: A College Board School,"34-65 192nd Street, Queens, NY, 11358","Public district, 6-12",568
6/10,Young Womens Leadership School,"23-15 Newtown Avenue, Queens, NY, 11102","Public district, 6-12",561
6/10,Niagara Charter School,"2077 Lockport Road, Niagara Falls, NY, 14304","Public charter, K-6",347
6/10,Felix Festa Character Middle School,"30 Parrott Road, West Nyack, NY, 10994","Public district, 7",645
6/10,Felix Festa Achievement Middle School,"30 Parrott Road, West Nyack, NY, 10994","Public district, 6-8",590
6/10,Sleepy Hollow Middle School,"210 North Broadway, Irvington, NY, 10533","Public district, 6-8",599
6/10,Urban Institute Of Mathematics,"650 Hollywood Avenue, Bronx, NY, 10465","Public district, 6-8",349
6/10,Maspeth High School,"54-40 74th Street, Queens, NY, 11378","Public district, 9-12","1,194"
6/10,Eagle Elementary School,"27 Van Dyke Road, Delmar, NY, 12054","Public district, K-5",403
6/10,Creston Academy,"125 East 181st Street, Bronx, NY, 10453","Public district, 6-8",459
6/10,Baychester Academy,"3500 Edson Avenue, Bronx, NY, 10466","Public district, PK-5",399
6/10,Brooklyn Brownstone School,"272 Mcdonough St, Brooklyn, NY, 11233","Public district, PK-5",267
6/10,New York City Academy For Discovery,"95-16 89th Avenue, Queens, NY, 11421","Public district, PK-5",419
6/10,Academy for Careers In Television and Film,"1-50 51st Avenue, Queens, NY, 11101","Public district, 9-12",563
6/10,P.S. 65 the Academy of Innovative Learning,"98 Grant Street, Staten Island, NY, 10301","Public district, PK-5",428
6/10,Green Dot Ny Charter School,"600 Saint Ann's Avenue, Bronx, NY, 10455","Public charter, 9-12",435
6/10,Mott Haven Academy Charter School,"170 Brown Place, Bronx, NY, 10454","Public charter, K-6",361
6/10,Girls Prep Bronx Elementary School,"681 Kelly Street, Bronx, NY, 10455","Public charter, PK-8",529
6/10,Bronx Academy Of Promise Charter School,"1349 Inwood Avenue, Bronx, NY, 10452","Public charter, K-8",580
6/10,Brooklyn Prospect Charter School,"3002 Fort Hamilton Parkway, Brooklyn, NY, 11218","Public charter, 6-12",742
6/10,Brooklyn Scholars Charter School,"2635 Linden Boulevard, Brooklyn, NY, 11208","Public charter, K-8",627
6/10,Coney Island Preparatory Public Charter School,"315 Avenue U, Brooklyn, NY, 11223","Public charter, K-12","1,009"
6/10,Brownsville Collegiate Charter School,"364 Sackman Street, Brooklyn, NY, 11212","Public charter, 5-10",344
6/10,Growing Up Green Charter School,"39-27 28th Street, Queens, NY, 11101","Public charter, K-8",846
6/10,Dr Richard Izquierdo Health and Science Charter School,"800 Home Street, Bronx, NY, 10456","Public charter, 6-12",780
6/10,Ps 280,"34-20 94th Street, Queens, NY, 11372","Public district, K-5",686
6/10,High School For Community Leadership,"167-01 Gothic Drive, Queens, NY, 11432","Public district, 9-12",465
6/10,Frank Mccourt High School,"145 West 84th Street, New York, NY, 10024","Public district, 9-12",410
6/10,Democracy Prep Harlem Charter School,"207 West 133rd Street, New York, NY, 10030","Public charter, K-4, 6-12",930
6/10,Riverton Street Charter School,"118-34 Riverton Street, Queens, NY, 11412","Public charter, K-8",727
6/10,New World Preparatory Charter School,"26 Sharpe Avenue, Staten Island, NY, 10302","Public charter, 6-8",379
6/10,Brooklyn East Collegiate Charter School,"832 Marcy Avenue, Brooklyn, NY, 11216","Public charter, 5-8",335
6/10,One World Middle School At Edenwald,"3750 Baychester Avenue, Bronx, NY, 10466","Public district, 6-8",334
6/10,Explore Excel Charter School,"1077 Remsen Avenue, Brooklyn, NY, 11236","Public charter, K-8",541
6/10,Brooklyn School For Math And Researc,"400 Irving Avenue, Brooklyn, NY, 11237","Public district, 9-12",272
6/10,Germantown Junior/Senior High School,"123 Main Street, Germantown, NY, 12526","Public district, 7-12",241
6/10,Great Oaks Charter School,"38 Delancey Street-3rd Fl, New York, NY, 10002","Public charter, 6-8",215
6/10,Harlem Hebrew Language Academy,"147 Saint Nicholas Avenue, New York, NY, 10026","Public charter, K-5",388
6/10,E Harlem Scholars Acad Charter School,"2050 2nd Avenue, New York, NY, 10029","Public charter, PK-7",525
6/10,Icahn Charter School 7,"1535 Story Avenue, Bronx, NY, 10473","Public charter, K-6",246
6/10,Young Women's Leadership School of the Bronx,"1865 Morris Avenue, Bronx, NY, 10460","Public district, 6-11",462
6/10,Schuylerville Middle School,"14 Spring Street, Schuylerville, NY, 12871","Public district, 6-8",357
6/10,Rondout Valley Junior High School,"122 Kyserike Road, Accord, NY, 12404","Public district, 7-8",318
6/10,Hunters Point Community Middle,"1-50 51st Avenue, Queens, NY, 11101","Public district, 6-8",421
6/10,New York French American Charter School,"311 West 120th Street, New York, NY, 10027","Public charter, K-5",284
6/10,Young Voices Academy-Bronx,"800 Lydig Avenue, Bronx, NY, 10462","Public district, PK-4",343
6/10,HAMILTON GRANGE MIDDLE SCHOOL,"500 West 138th Street, New York, NY, 10031","Public district, 6-8",267
6/10,BROOKLYN SCIENCE AND ENGINEERING ACADEMY,"5404 Tilden Avenue, Brooklyn, NY, 11203","Public district, 6-8",255
6/10,Union Springs Middle School,"239 Cayuga Street, Union Springs, NY, 13160","Public district, 5-8",239
6/10,Brooklyn Prospect Charter-Downtown,"80 Willoughby Avenue, Brooklyn, NY, 11205","Public charter, K-4, 6-7",510
6/10,Middle 839,"713 Caton Avenue, Brooklyn, NY, 11218","Public district, 6-8",326
6/10,Middle 358,"88-6 164th Street, Queens, NY, 11432","Public district, 6-8",383
6/10,A Macarthur Barr Middle 5-6 Academy,"143 Church Street, Nanuet, NY, 10954","Public district, 5-6",368
6/10,Fort Ann Elementary School,"1 Catherine Street, Fort Ann, NY, 12827","Public district, PK-5",239
6/10,Achievement First Voyager Charter,"601 Parkside Avenue, Brooklyn, NY, 11226","Public charter, 5-6",187
6/10,Jasper Troupsburg Elementary School,"908 Old State Road, Troupsburg, NY, 14885","Public district, K-6",217
6/10,Saranac High School,"60 Picketts Corners Road, Saranac, NY, 12981","Public district, 9-12",425
6/10,Bolivar Richburg Junior Senior High School,"100 School Street, Bolivar, NY, 14715","Public district, 6-12",396
6/10,Seneca Street School,"436 Seneca Street, Oneida, NY, 13421","Public district, K-5",200
6/10,Allegany Limestone High School,"3131 5 Mile Road, Allegany, NY, 14706","Public district, 6-12",655
6/10,Algonquin Middle School,"333 New York 351, Averill Park, NY, 12018","Public district, 6-8",657
6/10,West Sand Lake Elementary School,"24 Meeler Road, West Sand Lake, NY, 12196","Public district, K-5",369
6/10,Genesee Valley Central School,"1 Jaguar Drive, Belmont, NY, 14813","Public district, PK-12",511
6/10,Chautauqua Lake Secondary School,"100 North Erie Street, Mayville, NY, 14757","Public district, 7-12",430
6/10,Chautauqua Lake Elementary School,"100 North Erie Street, Mayville, NY, 14757","Public district, PK-6",369
6/10,Campbell Savona Junior Senior High School,"8455 County Road 125, Campbell, NY, 14821","Public district, 7-12",384
6/10,South Jefferson High School,"11060 New York State Bicycle Route 11, Adams, NY, 13605","Public district, 9-12",585
6/10,Akron Elementary School,"47 Bloomingdale Avenue, Akron, NY, 14001","Public district, K-5",572
6/10,Montessori Magnet School,"45 Tremont Street, Albany, NY, 12205","Public district, PK-5",330
6/10,Charles D Amico High School,"302 East Avenue, Albion, NY, 14411","Public district, 9-12",583
6/10,Alexander Elementary School,"3314 Buffalo Street, Alexander, NY, 14005","Public district, PK-5",369
6/10,Alexandria Central High School,"34 Bolton Avenue, Alexandria Bay, NY, 13607","Public district, 7-12",244
6/10,Alfred Almond Elementary School,"6795 New York 21, Almond, NY, 14804","Public district, PK-6",320
6/10,C R Weeks Elementary School,"440 Foley Road, Windsor, NY, 13865","Public district, PK-5",286
6/10,Argyle Junior Senior High School,"5023 New York 40, Argyle, NY, 12809","Public district, 7-12",237
6/10,Arkport Central School,"35 East Avenue, Arkport, NY, 14807","Public district, K-12",445
6/10,Arlington High School,"1157 State Route 55, Lagrangeville, NY, 12540","Public district, 9-12","2,965"
6/10,Noxon Road Elementary School,"4 Old Noxon Road, Poughkeepsie, NY, 12603","Public district, K-5",318
6/10,Attica Elementary School,"31 Prospect Street, Attica, NY, 14011","Public district, K-4",384
6/10,Avon High School,"161-245 Clinton Street, Avon, NY, 14414","Public district, 9-12",325
6/10,Baldwin Middle School,"3211 Schreiber Place, Baldwin, NY, 11510","Public district, 6-8","1,080"
6/10,Baldwin Senior High School,"841 Ethel T Kloberg Drive, Baldwin, NY, 11510","Public district, 9-12","1,589"
6/10,Steele Elementary School,"860 Church Street, Baldwin, NY, 11510","Public district, K-5",295
6/10,Charles W Baker High School,"29 East Oneida Street, Baldwinsville, NY, 13027","Public district, 10-12","1,291"
6/10,Mae E Reynolds School,"222 Deerwood Drive, Baldwinsville, NY, 13027","Public district, K-5",437
6/10,Ballston Spa Middle School,"210 Ballston Avenue, Ballston Spa, NY, 12020","Public district, 6-8",954
6/10,Malta Avenue Elementary School,"70 Malta Avenue, Ballston Spa, NY, 12020","Public district, K-5",339
6/10,Milton Terrace South Elementary School,"50 TO 3 Wood Road, Ballston Spa, NY, 12020","Public district, K-5",512
6/10,Pratt Elementary School,"1628 Quaker Road, Barker, NY, 14012","Public district, PK-6",417
6/10,John Kennedy School,"166 Vine Street, Batavia, NY, 14020","Public district, 1-5",510
6/10,Bay Shore Senior High School,"155 Third Avenue, Bay Shore, NY, 11706","Public district, 9-12","1,962"
6/10,J V Forrestal Elementary School,"125 Liberty Street, Beacon, NY, 12508","Public district, PK-5",281
6/10,Beekmantown High School,"37 Eagle Way, Plattsburgh, NY, 12901","Public district, 9-12",589
6/10,Belleville Henderson Central School,"8372 County Road 75, Adams, NY, 13605","Public district, PK-12",468
6/10,Berne Knox Westerlo Junior Senior High School,"1738 Helderberg Trail, Berne, NY, 12023","Public district, 7-12",361
6/10,Elsmere Elementary School,"247 Delaware Avenue, Delmar, NY, 12054","Public district, K-5",279
6/10,Hamagrael Elementary School,"1 Mcguffey Lane, Delmar, NY, 12054","Public district, K-5",317
6/10,Bloomfield Elementary School,"Rt 444, Bloomfield, NY, 14469","Public district, PK-5",410
6/10,Bloomfield High School,"Oakmount Ave, Bloomfield, NY, 14469","Public district, 9-12",276
6/10,North Elementary School,"50 West White Street, Brentwood, NY, 11717","Public district, 1-5",986
6/10,Tamarac Middle School High School,"3992 New York 2, Troy, NY, 12180","Public district, 6-12",697
6/10,Barclay Elementary School,"40 Allen Street, Brockport, NY, 14420","Public district, K-3",484
6/10,Brockport High School,"40 Allen Street, Brockport, NY, 14420","Public district, 9-12","1,079"
6/10,A D Oliver Middle School,"40 Allen Street, Brockport, NY, 14420","Public district, 6-8",744
6/10,Dr George Blackman Ecc,"2358 Main Street, Buffalo, NY, 14214","Public district, PK-4",476
6/10,Pashley Elementary School,"30 Pashley Road, Schenectady, NY, 12302","Public district, K-5",440
6/10,Caledonia Mumford Elementary School,"99 North Street, Caledonia, NY, 14423","Public district, PK-5",380
6/10,Cambridge Junior Senior High School,"24 South Park Street, Cambridge, NY, 12816","Public district, 7-12",420
6/10,Camden Senior High School,"55 Oswego Street, Camden, NY, 13316","Public district, 9-12",609
6/10,Canajoharie Middle School,"25 School District Road, Canajoharie, NY, 13317","Public district, 6-8",210
6/10,Canajoharie Senior High School,"136 Scholastic Way, Canajoharie, NY, 13317","Public district, 9-12",271
6/10,Canandaigua Elementary School,"90 West Gibson Street, Canandaigua, NY, 14424","Public district, PK-5","1,544"
6/10,Hagan School,"42 Hagan Drive, Poughkeepsie, NY, 12603","Public district, 3-5",305
6/10,Orville A Todd Middle School,"11 Croft Road, Poughkeepsie, NY, 12603","Public district, 6-8",364
6/10,Kent Primary School,"1065 New York 52, Carmel Hamlet, NY, 10512","Public district, K-4",395
6/10,Carthage Middle School,"21986 Cole Road, Carthage, NY, 13619","Public district, 5-8",949
6/10,Carthage Senior High School,"36500 New York 26, Carthage, NY, 13619","Public district, 9-12",898
6/10,Cato Meridian Senior High School,"2851 New York 370, Cato, NY, 13033","Public district, 9-12",295
6/10,Cato Meridian Middle School,"2851 New York 370, Cato, NY, 13033","Public district, 5-8",255
6/10,Catskill Senior High School,"341 West Main Street, Catskill, NY, 12414","Public district, 9-12",407
6/10,Cazenovia Middle School,"31 Emory Avenue, Cazenovia, NY, 13035","Public district, 5-7",320
6/10,Paul V Moore High School,"44 School Drive, Central Square, NY, 13036","Public district, 9-12","1,212"
6/10,Kaegebein School,"1690 Love Road, Grand Island, NY, 14072","Public district, 2-5",414
6/10,Chateaugay High School,"42 River Street, Chateaugay, NY, 12920","Public district, 7-12",219
6/10,Chatham High School,"50 Woodbridge Avenue, Chatham, NY, 12037","Public district, 9-12",334
6/10,Chatham Middle School,"50 Woodbridge Avenue, Chatham, NY, 12037","Public district, 6-8",257
6/10,Chazy Central Rural Junior Senior High School,"609 Old Route 191, Chazy, NY, 12921","Public district, 7-12",200
6/10,Chenango Forks Middle School,"1 Gordon Drive, Binghamton, NY, 13901","Public district, 6-8",351
6/10,Chestnut Ridge Elementary School,"3560 Chili Avenue, Rochester, NY, 14624","Public district, K-4",519
6/10,Churchville Chili Senior High School,"5786 Buffalo Road, Churchville, NY, 14428","Public district, 9-12","1,267"
6/10,Churchville Chili Middle School 5 8,"139 Fairbanks Road, Churchville, NY, 14428","Public district, 5-8","1,182"
6/10,Thousand Islands Middle School,"8481 County Road 9, Clayton, NY, 13624","Public district, 6-8",202
6/10,Cleveland Hill High School,"105 Mapleview Road, Cheektowaga, NY, 14225","Public district, 9-12",389
6/10,Cleveland Hill Middle School,"105 Mapleview Road, Cheektowaga, NY, 14225","Public district, 6-8",269
6/10,Clinton Middle School,"75 Chenango Avenue South, Clinton, NY, 13323","Public district, 6-8",321
6/10,Cohoes Middle School,"7 Bevan Street, Cohoes, NY, 12047","Public district, 6-8",397
6/10,Colton Pierrepont Central School,"4921 New York 56, Colton, NY, 13625","Public district, PK-12",343
6/10,Sawmill Intermediate School,"103 New Highway, Commack, NY, 11725","Public district, 3-5",551
6/10,Oakdale Bohemia Middle School,"60 Oakdale-Bohemia Road, Oakdale, NY, 11769","Public district, 6-8",659
6/10,Ronkonkoma Middle School,"501 Peconic Street, Ronkonkoma, NY, 11779","Public district, 6-8",701
6/10,Cooperstown Elementary School,"21 Walnut Street, Cooperstown, NY, 13326","Public district, K-6",429
6/10,Copenhagen Central School,"3020 Mechanic Street, Copenhagen, NY, 13626","Public district, PK-12",490
6/10,Susan E Wiley School,"Scudder Ave, Copiague, NY, 11726","Public district, K-5",917
6/10,Pembroke Intermediate School,"58 Alleghany Road, Corfu, NY, 14036","Public district, 3-6",285
6/10,Frederick Carder Elementary School,"289 State Street, Corning, NY, 14830","Public district, K-5",483
6/10,Hugh W Gregg Elementary School,"164 Flint Avenue, Corning, NY, 14830","Public district, K-5",216
6/10,Willow Avenue Elementary School,"67 Willow Avenue, Cornwall, NY, 12518","Public district, K-4",264
6/10,Virgil Elementary School,"1208 Church Street, Cortland, NY, 13045","Public district, K-6",116
6/10,Carrie E Tompkins School,"8 Gerstein Street, Croton-on-Hudson, NY, 10520","Public district, K-4",591
6/10,Deruyter High School,"711 Railroad Street, DeRuyter, NY, 13052","Public district, 6-12",189
6/10,Deruyter Elementary School,"711 Railroad Street, DeRuyter, NY, 13052","Public district, K-5",154
6/10,Robert Frost Middle School,"450 Half Hollow Road, Deer Park, NY, 11729","Public district, 6-8",909
6/10,Pioneer Senior High School,"12125 Countyline Road, Delevan, NY, 14042","Public district, 9-12",727
6/10,Depew High School,"5201 Transit Road, Depew, NY, 14043","Public district, 9-12",570
6/10,Depew Middle School,"5201 Transit Road, Depew, NY, 14043","Public district, 6-8",399
6/10,Deposit Elementary School,"171 2nd Street, Deposit, NY, 13754","Public district, PK-5",237
6/10,Deposit Middle Senior High School,"171 2nd Street, Deposit, NY, 13754","Public district, 6-12",276
6/10,Dover High School,"2368 New York 22, Dover Plains, NY, 12522","Public district, 9-12",440
6/10,Duanesburg High School,"163 School Drive, Delanson, NY, 12053","Public district, 7-12",339
6/10,East Aurora Middle School,"430 Main Street, East Aurora, NY, 14052","Public district, 5-8",531
6/10,Parkdale Elementary School,"141 Girard Avenue, East Aurora, NY, 14052","Public district, K-4",627
6/10,Green Meadow School,"234 Schuurman Road, Castleton-on-Hudson, NY, 12033","Public district, K-5",401
6/10,John M Marshall Elementary School,"3 Gingerbread Lane, East Hampton, NY, 11937","Public district, K-5",514
6/10,East Islip Middle School,"100 Redmen Street, Islip Terrace, NY, 11752","Public district, 6-8",868
6/10,John F Kennedy Elementary School,"94 Woodland Drive, East Islip, NY, 11730","Public district, 3-5",463
6/10,Ruth C Kinney Elementary School,"1 Spur Drive South, Islip Terrace, NY, 11752","Public district, 3-5",392
6/10,East Rochester Junior Senior High School,"200 Woodbine Avenue, East Rochester, NY, 14445","Public district, 6-12",523
6/10,East Syracuse Minoa Central High School,"6400 Fremont Road, East Syracuse, NY, 13057","Public district, 9-12","1,013"
6/10,Edmeston Central School,"11 North Street, Edmeston, NY, 13335","Public district, PK-12",403
5/10,Thomas A Edison High School,"2083 College Avenue, Elmira Heights, NY, 14903","Public district, 9-12",290
5/10,Cohen Middle School,"100 Robinwood Avenue, Elmira Heights, NY, 14903","Public district, 6-8",244
5/10,Alexander Hamilton High School,"98 South Goodwin Avenue, Elmsford, NY, 10523","Public district, 7-12",475
5/10,Jennie F Snapp Middle School,"101 South Loder Avenue, Endicott, NY, 13760","Public district, 6-8",785
5/10,Fabius Pompey Elementary School,"7800 Main Street, Fabius, NY, 13063","Public district, K-5",284
5/10,Jefferson Avenue School,"303 Jefferson Avenue, Fairport, NY, 14450","Public district, K-5",639
5/10,Northside School,"181 Hamilton Road, Fairport, NY, 14450","Public district, 3-5",626
5/10,Falconer Middle High School,"2 East Avenue, Falconer, NY, 14733","Public district, 6-12",628
5/10,Harvey C Fenner Elementary School,"2 East Avenue, Falconer, NY, 14733","Public district, 3-5",237
5/10,Farmingdale Senior High School,"150 Lincoln Street, Farmingdale, NY, 11735","Public district, 9-12","1,892"
5/10,Howitt School,"70 Vancott Avenue, Farmingdale, NY, 11735","Public district, 6-8","1,313"
5/10,Fonda Fultonville K 4 School,"112 Old Johnstown Road, Fonda, NY, 12068","Public district, PK-4",489
5/10,Fort Ann Central School,"1 Catherine Street, Fort Ann, NY, 12827","Public district, 6-12",240
5/10,Freeport High School,"50 South Brookside Avenue, Freeport, NY, 11520","Public district, 9-12","2,215"
5/10,John W Dodd Middle School,"25 Pine Street, Freeport, NY, 11520","Public district, 7-8",951
5/10,New Visions Elementary School,"80 Raynor Street, Freeport, NY, 11520","Public district, K-4",502
5/10,Friendship Central School,"46 West Main Street, Friendship, NY, 14739","Public district, PK-12",323
5/10,Florence Brasser School,"1000 Coldwater Road, Rochester, NY, 14624","Public district, K-5",385
5/10,Gates Chili High School,"1 Spartan Way, Rochester, NY, 14624","Public district, 9-12","1,315"
5/10,Gates Chili Middle School,"2 Spartan Way, Rochester, NY, 14624","Public district, 6-8",876
5/10,Dexter Elementary School,"415 East Grove Street, Dexter, NY, 13634","Public district, PK-6",321
5/10,Geneva High School,"101 Carter Road, Geneva, NY, 14456","Public district, 9-12",659
5/10,Connolly School,"100 Ridge Drive, Glen Cove, NY, 11542","Public district, 3-5",397
5/10,Robert M Finley Middle School,"1 Forest Avenue, Glen Cove, NY, 11542","Public district, 6-8",722
5/10,Big Cross Street School,"15 Big Cross Street, Glens Falls, NY, 12801","Public district, K-4",259
5/10,Jackson Heights School,"24 Jackson Avenue, Glens Falls, NY, 12801","Public district, PK-4",264
5/10,Goshen Intermediate School,"13 McNally Street, Goshen, NY, 10924","Public district, 3-5",658
5/10,Gowanda High School,"10674 Prospect Street, Gowanda, NY, 14070","Public district, 9-12",379
5/10,Granville Junior Senior High School,"58 Quaker Street, Granville, NY, 12832","Public district, 7-12",510
5/10,Pine Brook Elementary School,"2300 English Road, Rochester, NY, 14616","Public district, K-5",562
5/10,Athena High School,"800 Long Pond Road, Rochester, NY, 14612","Public district, 9-12","1,154"
5/10,Athena Middle School,"800 Long Pond Road, Rochester, NY, 14612","Public district, 6-8",772
5/10,Odyssey Academy,"750 Maiden Lane, Rochester, NY, 14615","Public district, 6-12","1,067"
5/10,Paddy Hill Elementary School,"1801 Latta Road, Rochester, NY, 14612","Public district, K-5",538
5/10,Woodlands Senior High School,"475 West Hartsdale Avenue, Hartsdale, NY, 10530","Public district, 7-12",491
5/10,Greene Intermediate School,"105 Elementary Ln, Greene, NY, 13778","Public district, 3-5",206
5/10,Scott M Ellis Elementary School,"11219 New York 32, Greenville, NY, 12083","Public district, K-5",502
5/10,Greenwich Elementary School,"10 Gray Avenue, Greenwich, NY, 12834","Public district, K-6",483
5/10,Springville Elementary School,"283 North Street, Springville, NY, 14141","Public district, K-5",554
5/10,Hadley Luzerne High School,"273 Lake Avenue, Lake Luzerne, NY, 12846","Public district, 7-12",349
5/10,Hampton Bays Secondary School,"88 Argonne Road East, Hampton Bays, NY, 11946","Public district, PK, 7, 9-12",682
5/10,Hartford Central School,"4704 New York 149, Hartford, NY, 12838","Public district, 6-12",243
5/10,Bretton Woods Elementary School,"1 Club Lane, Hauppauge, NY, 11788","Public district, K-5",605
5/10,North Rockland High School,"106 Hammond Road, Thiells, NY, 10984","Public district, 9-12","2,616"
5/10,Thiells Elementary School,"78 Rosman Road, Thiells, NY, 10984","Public district, K-3",763
5/10,Barack Obama Elementary School,"176 William Street, Hempstead, NY, 11550","Public district, 1-5",450
5/10,Heuvelton Central School,"87 East Washington Street, Heuvelton, NY, 13654","Public district, PK-12",539
5/10,Hicksville High School,"180 Division Avenue, Hicksville, NY, 11801","Public district, 9-12","1,714"
5/10,Hicksville Middle School,"215 Jerusalem Avenue, Hicksville, NY, 11801","Public district, 6-8","1,246"
5/10,Lee Avenue School,"1 7th Street, Hicksville, NY, 11801","Public district, K-5",454
5/10,Highland Elementary School,"16 Lockhart Lane, Highland, NY, 12528","Public district, K-5",773
5/10,Quest Elementary School,"225 West Avenue, Hilton, NY, 14468","Public district, PK-6",443
5/10,Village Elementary School,"100 School Lane, Hilton, NY, 14468","Public district, PK-6",972
5/10,Hinsdale Central School,"3701 Main Street, Hinsdale, NY, 14743","Public district, PK-12",405
5/10,Honeoye Elementary School,"8528 Main Street, Honeoye, NY, 14471","Public district, K-5",253
5/10,Hoosic Valley Elementary School,"22 Pleasant Avenue, Valley Falls, NY, 12185","Public district, K-6",461
5/10,Hoosic Valley Senior High School,"Rt 67, Schaghticoke, NY, 12154","Public district, 7-12",460
5/10,Hoosick Falls Junior Senior High School,"21187 New York 22, Hoosick Falls, NY, 12090","Public district, 7-12",534
5/10,Hornell Senior High School,"134 Seneca Street, Hornell, NY, 14843","Public district, 7-12",786
5/10,Ridge Road School,"112 Ridge Road, Horseheads, NY, 14845","Public district, PK-4",418
5/10,Horseheads Intermediate School,"952 Sing Sing Road, Horseheads, NY, 14845","Public district, 5-6",594
5/10,Hudson Falls Middle School,"131 Notre Dame Street, Hudson Falls, NY, 12839","Public district, 6-8",546
5/10,Hunter Elementary School,"7794 Main Street, Lanesville, NY, 12450","Public district, PK-6",235
5/10,J Taylor Finley Middle School,"20 Greenlawn Road, Huntington, NY, 11743","Public district, 7-8",722
5/10,Flower Hill School,"98 Flower Hill Road, Huntington, NY, 11743","Public district, K-4",358
5/10,Jack Abrams Stem Magnet School,"155 Lowndes Avenue, Huntington Station, NY, 11746","Public district, 4-6",334
5/10,Huntington High School,"188 Oakwood Road, Huntington, NY, 11743","Public district, 9-12","1,486"
5/10,Island Park Lincoln Orens Middle School,"150 Trafalgar Boulevard, Island Park, NY, 11558","Public district, 4-8",341
5/10,Belle Sherman School,"501 Mitchell Street, Ithaca, NY, 14850","Public district, PK-5",367
5/10,South Hill School,"520 Hudson Street, Ithaca, NY, 14850","Public district, PK-5",415
5/10,Jamestown High School,"350 East 2nd Street, Jamestown, NY, 14701","Public district, 9-12","1,362"
5/10,John F Kennedy Middle School,"200 Jayne Boulevard, Port Jefferson Station, NY, 11776","Public district, 6-9",846
5/10,Johnsburg Central School,"165 Main Street, North Creek, NY, 12853","Public district, PK-12",329
5/10,Johnson City Senior High School,"666 Reynolds Road, Johnson City, NY, 13790","Public district, 9-12",764
5/10,Johnstown Senior High School,"1 sir bills Circle, Johnstown, NY, 12095","Public district, 9-12",519
5/10,Elbridge Elementary School,"130 East Main Street, Elbridge, NY, 13060","Public district, PK-4",483
5/10,Jordan-Elbridge Middle School,"9 North Chappell Street, Jordan, NY, 13080","Public district, PK, 4-8",426
5/10,Ausable Forks Elementary School,"28 West Church Street, Au Sable Forks, NY, 12912","Public district, K-6",229
5/10,Ausable Valley High School,"1490 New York 9N, Keeseville, NY, 12924","Public district, 9-12",332
5/10,Charles A Lindbergh Elementary School,"184 Irving Terrace, Kenmore, NY, 14217","Public district, K-4",521
5/10,Kenmore East Senior High School,"350 Fries Road, Tonawanda, NY, 14150","Public district, 8-12","1,194"
5/10,Kenmore West Senior High School,"33 Highland Parkway, Buffalo, NY, 14223","Public district, 8-12","1,437"
5/10,Herbert Hoover Middle School,"249 Thorncliff Road, Buffalo, NY, 14223","Public district, 5-8",824
5/10,Lake Placid Junior Senior High School,"34 School Street, Lake Placid, NY, 12946","Public district, 6-12",379
5/10,Lake Shore Senior High School,"959 Beach Road, Angola, NY, 14006","Public district, 9-12",799
5/10,Van Cortlandtville School,"1751 East Main Street, Mohegan Lake, NY, 10547","Public district, K-5",570
5/10,5 School,"195 Broadway, Lawrence, NY, 11559","Public district, 3-5",599
5/10,North Rose Wolcott Elementary School,"10456 Salter Road, North Rose, NY, 14516","Public district, PK-4",487
5/10,Letchworth Middle School,"5550 School Road, Gainesville, NY, 14066","Public district, 4-8",276
5/10,Letchworth Elementary School,"5550 School Road, Gainesville, NY, 14066","Public district, PK-4",385
5/10,Liberty Elementary School,"201 North Main Street, Liberty, NY, 12754","Public district, PK-4",698
5/10,Albany Avenue School,"180 Albany Avenue, Lindenhurst, NY, 11757","Public district, K-5",419
